"id","name","type","phone","website","latitude","longitude","region"
"kai_c008","Café El Hana Kairouan","cafe","","","35.6792","10.1025","Kairouan"
"kai_c009","Café Le Pacha","cafe","","","35.6796","10.1021","Kairouan"
"kai_c010","Café Le Touareg","cafe","","","35.6789","10.1023","Kairouan"
"kai_c011","Café Médina Kairouan","cafe","","","35.6789","10.1018","Kairouan"
"kai_c012","Café Sidi Abada","cafe","","","35.6800","10.1015","Kairouan"
"kai_c013","Café El Makroudh","cafe","","","35.6798","10.1019","Kairouan"
"kai_c014","Café Sidi Aamor","cafe","","","35.6803","10.1025","Kairouan"
"kai_c015","Café Le Carthage Kairouan","cafe","","","35.6796","10.1021","Kairouan"
"kai_c016","Café Bab Tunis","cafe","","","35.6803","10.1023","Kairouan"
"kai_c017","Café Bab Chouhada","cafe","","","35.6798","10.1019","Kairouan"
"kai_c018","Café El Jelladine","cafe","","","35.6800","10.1015","Kairouan"
"kai_c019","Café Sabra Mansouriya","cafe","","","35.6678","10.0856","Kairouan"
"kai_c020","Café Raqqada","cafe","","","35.6234","10.0789","Kairouan"
"kai_c021","Café El Aghlabide","cafe","","","35.6856","10.0967","Kairouan"
"kai_c022","Café Bir Barrouta","cafe","","","35.6802","10.1021","Kairouan"
"kai_c023","Café La Kasbah Kairouan","cafe","","","35.6781","10.0964","Kairouan"
"kai_c024","Café El Ansar","cafe","","","35.6798","10.1023","Kairouan"
"kai_c025","Café Tunis Kairouan","cafe","","","35.6803","10.1023","Kairouan"
"kai_mq001","Grande Mosquée Okba Ibn Nafi","mosque","","","35.6814","10.1037","Kairouan"
"kai_mq002","Mosquée Trois Portes","mosque","","","35.6789","10.1023","Kairouan"
"kai_mq003","Mosquée Sidi Sahbi","mosque","","","35.6856","10.1100","Kairouan"
"kai_mq004","Zaouia Sidi Abid El Ghariani","mosque","","","35.6800","10.1019","Kairouan"
"kai_mq005","Mosquée El Ansar","mosque","","","35.6798","10.1023","Kairouan"
"kai_mq006","Mosquée Bey Mohamed","mosque","","","35.6800","10.1019","Kairouan"
"kai_mq007","Mosquée El Bey","mosque","","","35.6802","10.1021","Kairouan"
"kai_mq008","Mosquée Zaouia Sidi Aamor","mosque","","","35.6803","10.1025","Kairouan"
"kai_mq009","Mosquée Halfaouine Kairouan","mosque","","","35.6789","10.1023","Kairouan"
"kai_mq010","Mosquée Sidi Abada","mosque","","","35.6800","10.1015","Kairouan"
"kai_mk001","Souk El Bey Kairouan","marketplace","","","35.6798","10.1019","Kairouan"
"kai_mk002","Souk des Tapis","marketplace","","","35.6789","10.1023","Kairouan"
"kai_mk003","Marché Central Kairouan","marketplace","","","35.6798","10.1019","Kairouan"
"kai_mk004","Souk El Blaghjia","marketplace","","","35.6803","10.1023","Kairouan"
"kai_mk005","Souk El Attarine Kairouan","marketplace","","","35.6800","10.1015","Kairouan"
"kai_mk006","Souk de la Maroquinerie","marketplace","","","35.6789","10.1023","Kairouan"
"kai_mk007","Marché Hebdomadaire Kairouan","marketplace","","","35.6798","10.1019","Kairouan"
"kai_mk008","Souk El Halfaouine","marketplace","","","35.6789","10.1023","Kairouan"
"kai_p001","Parc Sidi Sahbi","park","","","35.6856","10.1100","Kairouan"
"kai_p002","Jardin Public Kairouan","park","","","35.6800","10.1015","Kairouan"
"kai_p003","Parc Familial Kairouan","park","","","35.6789","10.1023","Kairouan"
"kai_p004","Bassin Aghlabide Park","attraction","","","35.6856","10.0967","Kairouan"
"kai_p005","Centre Artisanat Tapis","attraction","","","35.6789","10.1018","Kairouan"
"kai_p006","Tour Médina Kairouan","attraction","","","35.6789","10.1018","Kairouan"
"kai_p007","Site Antique Raqqada Park","attraction","","","35.6234","10.0789","Kairouan"
"kai_th001","Centre Culturel Kairouan","arts_centre","","","35.6798","10.1019","Kairouan"
"kai_th002","Maison de la Culture Kairouan","arts_centre","","","35.6800","10.1015","Kairouan"
"kai_th003","Théâtre Plein Air Kairouan","theatre","","","35.6789","10.1023","Kairouan"
"kai_fa001","McDonald's Kairouan","fast_food","","","35.6800","10.1019","Kairouan"
"kai_fa002","Pizza Kairouan","fast_food","","","35.6798","10.1019","Kairouan"
"kai_fa003","Burger Kairouan","fast_food","","","35.6803","10.1023","Kairouan"
"kai_sh001","Carrefour Kairouan","mall","","","35.6789","10.1009","Kairouan"
"kai_v001","Vue Grande Mosquée","viewpoint","","","35.6814","10.1037","Kairouan"
"kai_v002","Vue Médina Kairouan","viewpoint","","","35.6789","10.1018","Kairouan"
"kai_v003","Vue Bassins Aghlabides","viewpoint","","","35.6856","10.0967","Kairouan"
"kai_f001","Kasbah Kairouan","fort","","","35.6781","10.0964","Kairouan"
"kai_gw001","Bab Chouhada","city_gate","","","35.6798","10.1019","Kairouan"
"kai_gw002","Bab Tunis Kairouan","city_gate","","","35.6803","10.1023","Kairouan"
"kai_gw003","Bab El Khoukha","city_gate","","","35.6789","10.1009","Kairouan"
"kai_gw004","Bab El Jelladine","city_gate","","","35.6800","10.1015","Kairouan"
"kai_gw005","Bab El Jedid Kairouan","city_gate","","","35.6792","10.1025","Kairouan"
"mon_h001","Hôtel Royal Thalassa Monastir","hotel","+216 73 521 700","","35.7642","10.8378","Monastir"
"mon_h002","Hôtel Iberostar Selection Kuriat Palace","hotel","+216 73 521 800","","35.7656","10.8389","Monastir"
"mon_h003","Hôtel El Mouradi Skanes","hotel","+216 73 521 900","","35.7634","10.8400","Monastir"
"mon_h004","Hôtel Sentido Rosa Beach Thalasso","hotel","+216 73 522 000","","35.7645","10.8389","Monastir"
"mon_h005","Hôtel El Habib Monastir","hotel","+216 73 460 944","","35.7780","10.8267","Monastir"
"mon_h006","Hôtel Skanes Family Resort","hotel","+216 73 522 100","","35.7678","10.8412","Monastir"
"mon_h007","Hôtel Magic Life Skanes","hotel","+216 73 522 200","","35.7634","10.8400","Monastir"
"mon_h008","Hôtel Caribbean World Mahdia Palace","hotel","+216 73 695 000","","35.7634","10.8389","Monastir"
"mon_h009","Hôtel Houria Palace Monastir","hotel","+216 73 522 300","","35.7656","10.8389","Monastir"
"mon_h010","Hôtel Sahara Beach Monastir","hotel","+216 73 522 400","","35.7634","10.8400","Monastir"
"mon_h011","Hôtel Helya Beach Monastir","hotel","+216 73 522 500","","35.7645","10.8389","Monastir"
"mon_h012","Hôtel Marina Cap Monastir","hotel","+216 73 462 305","","35.7689","10.8312","Monastir"
"mon_h013","Hôtel Acropole Monastir","hotel","+216 73 460 800","","35.7775","10.8278","Monastir"
"mon_h014","Hôtel Yasmine Beach Resort","hotel","+216 73 522 600","","35.7634","10.8400","Monastir"
"mon_h015","Hôtel El Habib","hotel","+216 73 460 944","","35.7780","10.8267","Monastir"
"mon_h016","Hôtel Robinson Club Skanes","hotel","+216 73 522 700","","35.7656","10.8389","Monastir"
"mon_h017","Hôtel Vincci Nour Palace","hotel","+216 73 522 800","","35.7634","10.8400","Monastir"
"mon_h018","Hôtel Liberty Resort","hotel","+216 73 522 900","","35.7645","10.8389","Monastir"
"mon_h019","Hôtel Esplanade Monastir","hotel","+216 73 460 100","","35.7770","10.8278","Monastir"
"mon_h020","Hôtel Regency Monastir","hotel","+216 73 460 600","","35.7780","10.8267","Monastir"
"mon_r001","Restaurant Le Pirate Monastir","restaurant","+216 73 462 700","","35.7780","10.8267","Monastir"
"mon_r002","Restaurant Le Phare Monastir","restaurant","+216 73 461 000","","35.7775","10.8278","Monastir"
"mon_r003","Restaurant La Méditerranée","restaurant","+216 73 461 100","","35.7770","10.8278","Monastir"
"mon_r004","Restaurant Le Sahel Monastir","restaurant","+216 73 461 200","","35.7780","10.8267","Monastir"
"mon_r005","Restaurant Le Carthage Monastir","restaurant","+216 73 461 300","","35.7775","10.8278","Monastir"
"mon_r006","Restaurant Le Capitaine","restaurant","+216 73 462 800","","35.7689","10.8312","Monastir"
"mon_r007","Restaurant La Marina Cap","restaurant","+216 73 462 305","","35.7689","10.8312","Monastir"
"mon_r008","Restaurant Le Petit Sahel","restaurant","+216 73 461 400","","35.7780","10.8267","Monastir"
"mon_r009","Restaurant Dar Skanes","restaurant","+216 73 521 100","","35.7634","10.8400","Monastir"
"mon_r010","Restaurant Le Boukha","restaurant","+216 73 461 500","","35.7770","10.8278","Monastir"
"mon_r011","Restaurant Le Yacht Club","restaurant","+216 73 462 900","","35.7689","10.8312","Monastir"
"mon_r012","Restaurant El Manar Monastir","restaurant","+216 73 461 600","","35.7775","10.8278","Monastir"
"mon_r013","Restaurant Le Mehari Monastir","restaurant","+216 73 461 700","","35.7780","10.8267","Monastir"
"mon_r014","Restaurant La Frégate","restaurant","+216 73 462 600","","35.7689","10.8312","Monastir"
"mon_r015","Restaurant La Sirène","restaurant","+216 73 461 800","","35.7770","10.8278","Monastir"
"mon_r016","Restaurant Dar Cherait","restaurant","+216 73 461 900","","35.7775","10.8278","Monastir"
"mon_r017","Restaurant Sahel Beach","restaurant","+216 73 521 200","","35.7634","10.8400","Monastir"
"mon_r018","Restaurant Le Bondin","restaurant","+216 73 462 100","","35.7780","10.8267","Monastir"
"mon_r019","Restaurant Le Diwan","restaurant","+216 73 462 200","","35.7775","10.8278","Monastir"
"mon_r020","Restaurant La Brise Monastir","restaurant","+216 73 462 300","","35.7689","10.8312","Monastir"
"mon_m001","Musée du Costume Traditionnel","museum","+216 73 461 272","","35.7775","10.8278","Monastir"
"mon_m002","Musée Habib Bourguiba","museum","+216 73 460 100","","35.7780","10.8267","Monastir"
"mon_m003","Musée du Ribat Monastir","museum","+216 73 461 272","","35.7775","10.8278","Monastir"
"mon_m004","Musée d'Art Islamique Monastir","museum","+216 73 461 300","","35.7775","10.8278","Monastir"
"mon_m005","Musée Régional Monastir","museum","+216 73 461 400","","35.7775","10.8278","Monastir"
"mon_mo001","Ribat de Monastir","monument","+216 73 461 272","","35.7775","10.8278","Monastir"
"mon_mo002","Mausolée Habib Bourguiba","monument","","","35.7780","10.8267","Monastir"
"mon_mo003","Grande Mosquée Monastir","monument","","","35.7775","10.8278","Monastir"
"mon_mo004","Médina de Monastir","monument","","","35.7775","10.8278","Monastir"
"mon_mo005","Cimetière Marin Sidi El Mezri","monument","","","35.7785","10.8267","Monastir"
"mon_mo006","Bab Briqcha","monument","","","35.7775","10.8278","Monastir"
"mon_mo007","Marina Cap Monastir","monument","","","35.7689","10.8312","Monastir"
"mon_mo008","Borj El Kebir Monastir","monument","","","35.7775","10.8278","Monastir"
"mon_mo009","Mosquée Bourguiba","monument","","","35.7780","10.8267","Monastir"
"mon_mo010","Aéroport Habib Bourguiba","monument","","","35.7589","10.7547","Monastir"
"mon_mo011","Mosquée El Jami","monument","","","35.7775","10.8278","Monastir"
"mon_mo012","Mausolée Sidi El Mezri","monument","","","35.7785","10.8267","Monastir"
"mon_mo013","Site Romain Ruspina","monument","","","35.7775","10.8267","Monastir"
"mon_mo014","Souk Monastir","monument","","","35.7780","10.8278","Monastir"
"mon_mo015","Phare de Monastir","monument","","","35.7689","10.8312","Monastir"
"mon_c001","Café Marina Cap Monastir","cafe","","","35.7689","10.8312","Monastir"
"mon_c002","Café Ribat Monastir","cafe","","","35.7775","10.8278","Monastir"
"mon_c003","Café El Hana Monastir","cafe","","","35.7780","10.8267","Monastir"
"mon_c004","Café Le Sahel","cafe","","","35.7775","10.8278","Monastir"
"mon_c005","Café Bourguiba","cafe","","","35.7780","10.8267","Monastir"
"mon_c006","Café Le Phare Monastir","cafe","","","35.7689","10.8312","Monastir"
"mon_c007","Café Skanes Beach","cafe","","","35.7634","10.8400","Monastir"
"mon_c008","Café Le Pirate","cafe","","","35.7780","10.8267","Monastir"
"mon_c009","Café Mehari Monastir","cafe","","","35.7775","10.8278","Monastir"
"mon_c010","Café Le Carthage","cafe","","","35.7780","10.8267","Monastir"
"mon_c011","Café La Médina","cafe","","","35.7775","10.8278","Monastir"
"mon_c012","Café El Andalous","cafe","","","35.7780","10.8267","Monastir"
"mon_c013","Café Marina","cafe","","","35.7689","10.8312","Monastir"
"mon_c014","Café Le Beach","cafe","","","35.7634","10.8400","Monastir"
"mon_c015","Café Le Bondin","cafe","","","35.7780","10.8267","Monastir"
"mon_c016","Café Le Diwan","cafe","","","35.7775","10.8278","Monastir"
"mon_c017","Café Le Touareg","cafe","","","35.7780","10.8267","Monastir"
"mon_c018","Café Le Forum","cafe","","","35.7775","10.8278","Monastir"
"mon_c019","Café Marina Yacht","cafe","","","35.7689","10.8312","Monastir"
"mon_c020","Café Le Sahara","cafe","","","35.7780","10.8267","Monastir"
"mon_b001","Plage Skanes","beach","","","35.7634","10.8400","Monastir"
"mon_b002","Plage Karraïa","beach","","","35.7656","10.8389","Monastir"
"mon_b003","Plage Marina Cap","beach","","","35.7689","10.8312","Monastir"
"mon_b004","Plage Monastir Centre","beach","","","35.7775","10.8278","Monastir"
"mon_b005","Plage Soliman","beach","","","35.7780","10.8267","Monastir"
"mon_b006","Plage Sahline","beach","","","35.7423","10.7234","Monastir"
"mon_b007","Plage Khniss","beach","","","35.7156","10.7867","Monastir"
"mon_b008","Plage Sidi Mansour Monastir","beach","","","35.7423","10.7456","Monastir"
"mon_b009","Plage Bekalta","beach","","","35.6234","10.9789","Monastir"
"mon_b010","Plage Teboulba","beach","","","35.6634","10.9456","Monastir"
"mon_p001","Marina Cap Monastir","attraction","","","35.7689","10.8312","Monastir"
"mon_p002","Aqua Park Monastir","attraction","","","35.7634","10.8400","Monastir"
"mon_p003","Diving Club Monastir","attraction","","","35.7689","10.8312","Monastir"
"mon_p004","Golf Flamingo Monastir","attraction","","","35.7634","10.8400","Monastir"
"mon_p005","Karting Monastir","attraction","","","35.7656","10.8389","Monastir"
"mon_p006","Skanes Adventure Park","attraction","","","35.7634","10.8400","Monastir"
"mon_p007","Jardin Public Monastir","park","","","35.7780","10.8267","Monastir"
"mon_p008","Parc Familial Skanes","park","","","35.7634","10.8400","Monastir"
"mon_p009","Catamaran Tour Monastir","attraction","","","35.7689","10.8312","Monastir"
"mon_p010","Camel Trekking Monastir","attraction","","","35.7634","10.8400","Monastir"
"mon_mq001","Grande Mosquée Monastir","mosque","","","35.7775","10.8278","Monastir"
"mon_mq002","Mosquée Bourguiba","mosque","","","35.7780","10.8267","Monastir"
"mon_mq003","Mosquée El Jami","mosque","","","35.7775","10.8278","Monastir"
"mon_mq004","Mosquée Sidi El Mezri","mosque","","","35.7785","10.8267","Monastir"
"mon_mq005","Mosquée Skanes","mosque","","","35.7634","10.8400","Monastir"
"mon_mq006","Mosquée Marina","mosque","","","35.7689","10.8312","Monastir"
"mon_mk001","Marché Central Monastir","marketplace","","","35.7780","10.8278","Monastir"
"mon_mk002","Souk Monastir","marketplace","","","35.7775","10.8278","Monastir"
"mon_mk003","Marché Skanes","marketplace","","","35.7634","10.8400","Monastir"
"mon_mk004","Souk El Bey Monastir","marketplace","","","35.7780","10.8267","Monastir"
"mon_th001","Théâtre Romain Monastir","theatre","","","35.7775","10.8278","Monastir"
"mon_th002","Centre Culturel Monastir","arts_centre","","","35.7780","10.8267","Monastir"
"mon_th003","Maison de la Culture Monastir","arts_centre","","","35.7780","10.8267","Monastir"
"mon_fa001","McDonald's Monastir","fast_food","","","35.7780","10.8267","Monastir"
"mon_fa002","Pizza Hut Monastir","fast_food","","","35.7775","10.8278","Monastir"
"mon_fa003","KFC Monastir","fast_food","","","35.7780","10.8267","Monastir"
"mon_sh001","Carrefour Monastir","mall","","","35.7634","10.8400","Monastir"
"mon_sh002","Mall Monastir","mall","","","35.7780","10.8267","Monastir"
"mon_v001","Vue Ribat Monastir","viewpoint","","","35.7775","10.8278","Monastir"
"mon_v002","Vue Marina Cap","viewpoint","","","35.7689","10.8312","Monastir"
"mon_v003","Vue Skanes","viewpoint","","","35.7634","10.8400","Monastir"
"mon_v004","Vue Phare Monastir","viewpoint","","","35.7689","10.8312","Monastir"
"mon_f001","Ribat Monastir Fort","fort","","","35.7775","10.8278","Monastir"
"mon_f002","Borj El Kebir","fort","","","35.7775","10.8278","Monastir"
"mon_gw001","Bab Briqcha","city_gate","","","35.7775","10.8278","Monastir"
"mon_gw002","Bab El Gharbi","city_gate","","","35.7780","10.8278","Monastir"
"mon_h001","Hôtel Royal Thalassa Monastir","hotel","+216 73 521 700","","35.7642","10.8378","Monastir"
"mon_h002","Hôtel Iberostar Selection Kuriat Palace","hotel","+216 73 521 800","","35.7656","10.8389","Monastir"
"mon_h003","Hôtel El Mouradi Skanes","hotel","+216 73 521 900","","35.7634","10.8400","Monastir"
"mon_h004","Hôtel Sentido Rosa Beach Thalasso","hotel","+216 73 522 000","","35.7645","10.8389","Monastir"
"mon_h005","Hôtel El Habib Monastir","hotel","+216 73 460 944","","35.7780","10.8267","Monastir"
"mon_h006","Hôtel Skanes Family Resort","hotel","+216 73 522 100","","35.7678","10.8412","Monastir"
"mon_h007","Hôtel Magic Life Skanes","hotel","+216 73 522 200","","35.7634","10.8400","Monastir"
"mon_h008","Hôtel Caribbean World Mahdia Palace","hotel","+216 73 695 000","","35.7634","10.8389","Monastir"
"mon_h009","Hôtel Houria Palace Monastir","hotel","+216 73 522 300","","35.7656","10.8389","Monastir"
"mon_h010","Hôtel Sahara Beach Monastir","hotel","+216 73 522 400","","35.7634","10.8400","Monastir"
"mon_h011","Hôtel Helya Beach Monastir","hotel","+216 73 522 500","","35.7645","10.8389","Monastir"
"mon_h012","Hôtel Marina Cap Monastir","hotel","+216 73 462 305","","35.7689","10.8312","Monastir"
"mon_h013","Hôtel Acropole Monastir","hotel","+216 73 460 800","","35.7775","10.8278","Monastir"
"mon_h014","Hôtel Yasmine Beach Resort","hotel","+216 73 522 600","","35.7634","10.8400","Monastir"
"mon_h015","Hôtel El Habib","hotel","+216 73 460 944","","35.7780","10.8267","Monastir"
"mon_h016","Hôtel Robinson Club Skanes","hotel","+216 73 522 700","","35.7656","10.8389","Monastir"
"mon_h017","Hôtel Vincci Nour Palace","hotel","+216 73 522 800","","35.7634","10.8400","Monastir"
"mon_h018","Hôtel Liberty Resort","hotel","+216 73 522 900","","35.7645","10.8389","Monastir"
"mon_h019","Hôtel Esplanade Monastir","hotel","+216 73 460 100","","35.7770","10.8278","Monastir"
"mon_h020","Hôtel Regency Monastir","hotel","+216 73 460 600","","35.7780","10.8267","Monastir"
